as_of_date,symbol,company,sector,ticker,market_cap,current_price,foundation_score,turnaround_score,turnaround_stage,quality_score,earnings_score,cashflow_score,momentum_score,revenue_growth_pct,net_income_growth_pct,ebitda_margin_pct,earnings_inflection,margin_inflection,debt_repair,cfo_growth_pct,cfo_inflection,fcf_inflection,momentum_60d_pct,roce_proxy,debt_equity,cfo_pat,data_completeness_pct,valuation_group,valuation_method,primary_multiple,roe,roce_for_valuation,fcf_yield_pct,valuation_growth_pct,valuation_leverage,valuation_applicable_metrics,valuation_available_metrics,valuation_data_quality_pct,valuation_data_status,valuation_warning,valuation_disconnect,valuation_data_confidence_pct,pe_proxy,price_to_cfo_proxy,price_to_fcf_proxy,net_income,equity,ebitda,net_debt,fcf,scenario_group,scenario_method,scenario_anchor_multiple,scenario_growth_used_pct,bear_value,base_value,bull_value,bear_return_pct,base_return_pct,bull_return_pct,scenario_confidence,scenario_reward_risk,sector_recovery_score,sector_stage,opportunity_score_pre_regime,market_regime_score,opportunity_score,survival_score,scenario_risk_reward_score,risk_score,investment_decision,position_bias,risk_flags,decision_rationale,research_priority,next_confirmation,thesis_invalidation
2026-09-05,ETERNAL,Eternal,Consumer Tech,ETERNAL.NS,2971040743424.0,322.75,52.279299952539155,60.56160417655435,WATCH,42.83953488372093,43.96511627906977,36.9,100.0,168.55703206046533,-30.55028462998103,4.7825767051725405,4996000000.000001,4.710215752252618,-25502000000.000004,105.1948051948052,6580000000.000001,1430000000.000001,28.075396825396815,9.634625361298452,0.14822466107165913,1.726775956284153,100.0,Consumer,P/E,811.7597659628416,,,-0.37663569659108725,168.55703206046533,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,Very high P/E; earnings denominator may be temporarily depressed | Extreme growth rate; likely base-effect distortion,17.582724252491694,100.0,811.7597659628416,,-265.50855615942805,3660000000.0,309800000000.0,26000000000.0,-39940000000.0,-11190000000.0,Consumer,P/E,811.7597659628416,-10.0,246.90375,290.475,334.04625,-23.5,-10.0,3.499999999999986,Research scenario — not intrinsic value,-0.425531914893617,68.88888888888889,RECOVERING,54.12151926119285,37.16849330773499,52.76527718491622,97.529588982139,47.025,60.24174387967197,LOW PRIORITY,NO PRIORITY,Very high P/E; earnings denominator may be temporarily depressed | Extreme growth rate; likely base-effect distortion | TURNAROUND NOT YET CONFIRMED,The stock is not currently a high-priority opportunity under the screening framework.,LOW,Confirm revenue/earnings and margin improvement across the next reported periods,earnings/margins fail to improve
2026-09-05,PIDILITIND,Pidilite Industries,Chemicals,PIDILITIND.NS,1658634895360.0,1629.5,59.54831276696724,56.3703369719981,WATCH,68.53488372093022,57.72325581395349,43.6,68.0,11.13974440836003,17.949755326937144,25.86291496406497,4008960000.000002,2.9347072029314383,11293900000.000004,23.695132137687345,5958320000.000003,5395899999.999999,4.470611363957588,53.507265333977884,0.03851582831510215,1.1549785211440144,100.0,Cyclicals,P/E (normalized needed),67.72923963869788,,,1.3479036322305005,17.949755326937144,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,Cyclical earnings require normalization,20.78248974008208,100.0,67.72923963869788,,74.18928001145065,24489200000.0,108321700000.0,37633800000.0,-37987700000.0,22356800000.0,Cyclicals,P/E,67.72923963869788,17.949755326937144,1345.3938841367085,1921.9912630524407,2498.5886419681733,-17.435171271144,17.94975532693715,53.334681925018316,Research scenario — not intrinsic value,1.0295141382777702,72.77777777777777,RECOVERING,53.969972377323025,37.16849330773499,52.62585405175598,99.35806952808163,62.29981259217893,66.56819682569115,LOW PRIORITY,NO PRIORITY,Cyclical earnings require normalization | TURNAROUND NOT YET CONFIRMED,The stock is not currently a high-priority opportunity under the screening framework.,LOW,Confirm revenue/earnings and margin improvement across the next reported periods,earnings/margins fail to improve or normalized earnings deteriorate
2026-09-05,WIPRO,Wipro,IT,WIPRO.NS,1745083826176.0,176.4,47.34843616516374,49.08785002373042,WEAK,54.609302325581396,31.267441860465116,62.699999999999996,38.0,3.968642382173204,0.47200694306988034,22.71959751252375,3209199999.999998,0.16219991605844042,26411000000.00003,-11.869488744348565,8843999999.999983,9441800000.000011,-1.6349016119281523,38.63707718492325,0.2291815380723044,1.1314046706169396,100.0,IT,P/E,13.222936534287056,,,7.662268023708932,,,"primary_multiple, fcf_yield","primary_multiple, fcf_yield",100.0,COMPLETE,,78.18331053351572,100.0,13.222936534287056,,13.050966070434438,131974000000.0,885368000000.0,210438000000.0,-340715000000.0,133713000000.0,IT,P/E,13.222936534287056,0.47200694306988034,132.92446518568144,177.23262024757526,221.54077530946904,-24.645994792697607,0.47200694306988566,25.59000867883732,Research scenario — not intrinsic value,0.019151466477211835,54.166666666666664,WATCH,53.953079517853645,37.16849330773499,52.61031262104415,96.18030769879492,49.10777982792798,67.2358906034758,AVOID / NO EDGE,AVOID,NONE,The current turnaround/valuation evidence does not justify taking capital risk.,LOW,Revalidate the thesis at the next quarterly results,the expected fundamental improvement reverses
2026-09-05,ASIANPAINT,Asian Paints,Consumer,ASIANPAINT.NS,2422781771776.0,2527.3,53.43415045087802,54.29615567157094,WATCH,72.08837209302325,46.472093023255816,61.8,16.0,5.10341955991942,17.945970119136234,20.89902056503915,4461600000.000008,1.5666917298358274,8997679999.999994,60.222515574281864,14938280000.000002,13439419999.99999,-6.938747880194873,44.480228614134596,0.18383891886378131,1.6387529332886357,100.0,Consumer,P/E,56.01354276014658,,,2.31174762219477,5.10341955991942,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,,32.07475083056478,100.0,56.01354276014658,,43.25731712229908,43253500000.0,213715900000.0,74277000000.0,-46727100000.0,56008600000.0,Consumer,P/E,56.01354276014658,17.945970119136234,2533.7212273977907,2980.84850282093,3427.9757782440693,0.25407460126581327,17.945970119136234,35.63786563700663,Research scenario — not intrinsic value,,60.27777777777778,WATCH,51.73088747824711,37.16849330773499,50.56589594460614,96.93601801893698,71.53784327680566,67.67780386026347,LOW PRIORITY,NO PRIORITY,TURNAROUND NOT YET CONFIRMED,The stock is not currently a high-priority opportunity under the screening framework.,LOW,Confirm revenue/earnings and margin improvement across the next reported periods,earnings/margins fail to improve
2026-09-05,BAJFINANCE,Bajaj Finance,Financials,BAJFINANCE.NS,6597278433280.0,1060.5,42.77622448979591,43.41224489795918,WEAK,23.4,70.69999999999999,2.7,88.0,19.734727240422224,14.302174203110752,,25665500000.00003,,-632887500000.0,-2.9529304793334377,-98815379999.99994,-99058420000.00006,13.235609428845251,,3.095173186576516,-3.4594547411605903,83.33333333333334,Financials,P/B,5.787136094047124,0.16682064459852375,,,,,"primary_multiple, roe","primary_multiple, roe",100.0,COMPLETE,,90.4,100.0,,,,190173900000.0,1139990200000.0,,3488305300000.0,-667509000000.0,Financials,P/B,2.4682064459852375,14.302174203110752,339.2264619446018,452.30194925946904,565.3774365743363,-68.01259199013656,-57.35012265351541,-46.68765331689426,Research scenario — not intrinsic value,-0.8432280108047131,50.55555555555555,WATCH,51.43650170068027,37.16849330773499,50.29506102924464,27.777777777777782,22.445592803452204,40.83514542860808,HIGH DOWNSIDE RISK,AVOID / WAIT,HIGH DEBT/EQUITY | WEAK CFO/PAT | BEAR DOWNSIDE >30%,"The modeled Bear case implies severe downside; wait for better valuation, stronger evidence, or a change in the thesis.",HIGH,Confirm operating cash flow catches up with reported profit | Confirm debt reduction and improving interest coverage | Reassess entry valuation and downside protection,cash conversion remains weak or leverage fails to improve
2026-09-05,COALINDIA,Coal India,Energy,COALINDIA.NS,2559689359360.0,415.35,53.542187944945425,40.9218794494542,WEAK,75.66744186046512,30.27906976744186,73.4,30.0,0.07317089890881423,-12.42470944167401,31.80549738518772,1117259999.9999962,-1.1756641002564017,27069239999.999977,42.920074478534495,5654919999.9999695,11950399999.999954,-4.0139727197534665,72.48201980696969,0.11815277650435477,1.389792145117319,100.0,Utilities,EV/EBITDA,3.9654783819716095,,,11.999487315788846,,-0.3868694918857486,"primary_multiple, fcf_yield, leverage","primary_multiple, fcf_yield, leverage",100.0,COMPLETE,,88.91860465116278,100.0,,,8.333689379247117,310942900000.0,1191015600000.0,529298500000.0,-460767600000.0,307149600000.0,Utilities,EV/EBITDA,3.9654783819716095,-10.0,347.4327293681796,415.59920777746186,483.7656861867441,-16.35181669238483,0.05999946489991714,16.471815622184693,Research scenario — not intrinsic value,0.0036692843387768266,38.611111111111114,WEAK,49.66781925328271,37.16849330773499,48.66787317763889,98.03078705826074,51.81482593285964,69.45159726660722,AVOID / NO EDGE,AVOID,NONE,The current turnaround/valuation evidence does not justify taking capital risk.,LOW,Revalidate the thesis at the next quarterly results,the expected fundamental improvement reverses
2026-09-05,TRENT,Trent,Retail,TRENT.NS,1521311678464.0,2853.0,53.48522781205505,56.79762695775985,WATCH,66.14186046511628,54.41162790697675,44.8,36.0,17.63920463300328,11.180433433329885,18.975965372484083,4980240000.000002,1.7495461368850984,9861960000.000002,60.61292070564153,7667119999.999996,3691800000.000001,-1.657995106584198,43.71280625365554,0.36669539620999103,1.5512575233332364,100.0,Consumer,P/E,88.46635527368942,,,0.5947302007919282,17.63920463300328,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,,17.495348837209303,100.0,88.46635527368942,,168.14347054654775,17196500000.0,69846800000.0,37667500000.0,16323600000.0,9047700000.0,Consumer,P/E,88.46635527368942,11.180433433329885,2696.1811009749663,3171.9777658529015,3647.7744307308362,-5.496631581669604,11.180433433329881,27.857498448329338,Research scenario — not intrinsic value,2.034051812862055,40.0,WEAK,47.88578132415758,37.16849330773499,47.02839828284377,93.88841006316682,71.65212188799522,62.585064653725254,LOW PRIORITY,NO PRIORITY,TURNAROUND NOT YET CONFIRMED,The stock is not currently a high-priority opportunity under the screening framework.,LOW,Confirm revenue/earnings and margin improvement across the next reported periods,earnings/margins fail to improve
2026-09-05,TITAN,Titan Company,Consumer,TITAN.NS,4454307856384.0,5020.0,54.32763407688657,48.586805885144756,WEAK,27.204651162790697,66.83023255813953,51.0,96.0,44.78921357258947,52.02277494755769,10.08762384743142,7609999999.999998,-0.8581896320966731,-69892000000.0,-1133.271719038817,21351999999.999996,19077999999.999996,17.578426236205114,20.75702939027552,1.9500095523148444,1.1019120835797358,100.0,Consumer,P/E,87.80421558020895,,,1.0524642999879472,44.78921357258947,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,,25.306644518272424,100.0,87.80421558020895,,95.01509932559726,50730000000.0,157030000000.0,88070000000.0,267260000000.0,46880000000.0,Consumer,P/E,87.80421558020895,25.0,5333.749999999999,6275.0,7216.249999999999,6.249999999999972,25.0,43.74999999999997,Research scenario — not intrinsic value,,60.27777777777778,WATCH,47.709551692770134,37.16849330773499,46.866267021967325,67.49984079475259,73.125,58.36254647086415,LOW PRIORITY,NO PRIORITY,HIGH DEBT/EQUITY,The stock is not currently a high-priority opportunity under the screening framework.,HIGH,Confirm debt reduction and improving interest coverage,leverage fails to improve
2026-09-05,NTPC,NTPC,Utilities,NTPC.NS,3224141561856.0,332.5,46.17518509729473,47.720455624110116,WEAK,33.086046511627906,55.90930232558139,63.5,32.0,-1.197865728840175,15.49820129909496,33.24905047282217,35338739999.999985,1.610042177342129,-152300299999.99976,0.8199400093170883,-5777179999.999977,-61663560000.0,-3.449636271040657,13.080891847629289,1.3338436634662014,1.8815921769949713,100.0,Utilities,EV/EBITDA,9.593610811729274,,,2.1252261628535876,,1.3020993113988502,"primary_multiple, fcf_yield, leverage","primary_multiple, fcf_yield, leverage",100.0,COMPLETE,,75.11627906976744,100.0,,,47.05381561166545,270525200000.0,2031756700000.0,611833300000.0,2645549000000.0,68520300000.0,Utilities,EV/EBITDA,9.593610811729274,15.49820129909496,205.63300498462306,325.2489500946941,444.8648952047653,-38.15548722266976,-2.1807668888138068,33.79395344504218,Research scenario — not intrinsic value,-0.057154738349616,20.833333333333332,WEAK,47.564970218319885,37.16849330773499,46.733252065473096,77.76927227556331,43.654906922082475,56.379986036969015,AVOID / NO EDGE,AVOID,HIGH DEBT/EQUITY | BEAR DOWNSIDE >30%,The current turnaround/valuation evidence does not justify taking capital risk.,HIGH,Confirm debt reduction and improving interest coverage | Reassess entry valuation and downside protection,leverage fails to improve
2026-09-05,AXISBANK,Axis Bank,Financials,AXISBANK.NS,3963161149440.0,1273.0,28.311836734693877,42.21836734693878,WEAK,28.3,45.6,6.0,20.0,4.014464440245846,-5.953496528796354,,58927780000.00009,,-386411740000.0,-119.45920212114002,-222722659999.99994,-225884719999.99988,-6.893099900397093,,1.304486076359073,-0.3273359522604828,83.33333333333334,Financials,P/B,1.8430277391321939,0.12270005838574913,,,,,"primary_multiple, roe","primary_multiple, roe",100.0,COMPLETE,,79.25714285714285,100.0,,,,263848500000.0,2150353500000.0,,1624695300000.0,-108467100000.0,Financials,P/B,2.0270005838574914,-5.953496528796354,1050.054085647774,1400.072114197032,1750.09014274629,-17.513426107794658,9.982098522940447,37.47762315367558,Research scenario — not intrinsic value,0.5699683466559258,50.55555555555555,WATCH,46.93878231292517,37.16849330773499,46.15715919250996,50.580743967451845,57.41606200763964,52.57756585186328,AVOID / NO EDGE,AVOID,HIGH DEBT/EQUITY | WEAK CFO/PAT,The current turnaround/valuation evidence does not justify taking capital risk.,HIGH,Confirm operating cash flow catches up with reported profit | Confirm debt reduction and improving interest coverage,cash conversion remains weak or leverage fails to improve
2026-09-05,LT,Larsen & Toubro,Capital Goods,LT.NS,5454071070720.0,3964.1,39.828744660654955,50.5327954437589,WATCH,30.951162790697673,46.760465116279065,49.5,26.0,11.807835807318124,6.96197607119986,11.669426626119945,18497080000.000015,-0.45295269943733407,80132719999.99995,82.93443043922481,-5914099999.999985,-8771100000.000008,-4.933083521180359,20.9705634617279,1.1482959983456829,1.0408468296734827,100.0,Manufacturing,EV/EBITDA,17.91754407022548,,20.9705634617279,2.1876832636185046,,,"primary_multiple, roce, fcf_yield","primary_multiple, roce, fcf_yield",100.0,COMPLETE,,51.24547803617571,100.0,,,45.71045619949412,160839900000.0,1092898000000.0,331674500000.0,488721400000.0,119317800000.0,Manufacturing,EV/EBITDA,17.91754407022548,6.96197607119986,3508.251627858945,4474.11703100587,5439.982434152795,-11.499416567217153,12.865897202539543,37.231210972296225,Research scenario — not intrinsic value,1.118830431729727,35.27777777777778,WEAK,46.74583756525866,37.16849330773499,45.97965002465677,80.86173336090529,63.82890061691024,59.26308101018827,LOW PRIORITY,NO PRIORITY,HIGH DEBT/EQUITY | TURNAROUND NOT YET CONFIRMED,The stock is not currently a high-priority opportunity under the screening framework.,HIGH,Confirm revenue/earnings and margin improvement across the next reported periods | Confirm debt reduction and improving interest coverage,leverage fails to improve or earnings/margins fail to improve
2026-09-05,HINDUNILVR,Hindustan Unilever,FMCG,HINDUNILVR.NS,4636683534336.0,1973.4,49.26771713336497,51.558566682486955,WATCH,52.216279069767445,62.42790697674418,55.199999999999996,12.0,5.266372806365882,41.233918677810124,24.556561015008704,18936000000.00002,-0.25388707551632,2498000000.0000057,-7.462560996129897,11198000000.000015,10117999999.999985,-7.54267504965992,37.453058100318124,0.030325413435101974,0.7313164893617021,100.0,Consumer,P/E,30.829012861276595,,,2.078640892488734,5.266372806365882,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,,45.09202657807309,100.0,30.829012861276595,,48.10835789931521,150400000000.0,487380000000.0,156580000000.0,-69310000000.0,96380000000.0,Consumer,P/E,30.829012861276595,25.0,2096.7375,2466.75,2836.7625,6.25,25.0,43.74999999999997,Research scenario — not intrinsic value,,22.22222222222222,WEAK,45.84450656541687,37.16849330773499,45.15042550480232,95.01651793211,73.125,65.02081382395768,LOW PRIORITY,NO PRIORITY,WEAK CFO/PAT | TURNAROUND NOT YET CONFIRMED,The stock is not currently a high-priority opportunity under the screening framework.,HIGH,Confirm revenue/earnings and margin improvement across the next reported periods | Confirm operating cash flow catches up with reported profit,cash conversion remains weak or earnings/margins fail to improve
2026-09-05,CUMMINSIND,Cummins India,Capital Goods,CUMMINSIND.NS,1395701972992.0,5035.0,47.832313716184146,46.33825344091125,WEAK,68.92093023255813,66.64883720930231,27.8,2.0,16.933646729110976,18.09104273128195,27.603217813289504,3975680000.0,1.8115240678185538,5613140000.0,3.0708609940627296,2863899999.999999,2381020000.000002,-11.769872395186043,72.05857294529376,0.004307883273000156,0.7343114216153276,100.0,Manufacturing,EV/EBITDA,41.131473695456435,,72.05857294529376,1.0622253379937707,,,"primary_multiple, roce, fcf_yield","primary_multiple, roce, fcf_yield",100.0,COMPLETE,,42.19741602067184,100.0,,,94.14198327152542,23617500000.0,84751600000.0,32985100000.0,-38976200000.0,14825500000.0,Manufacturing,EV/EBITDA,41.131473695456435,18.09104273128195,4719.160762238219,5863.7992565908635,7008.437750943508,-6.27287463280598,16.460759813125406,39.194394259056764,Research scenario — not intrinsic value,2.624117454386648,35.27777777777778,WEAK,44.28216551969625,37.16849330773499,43.71307174273935,95.50005897237213,76.50228119904878,66.66624989516676,LOW PRIORITY,NO PRIORITY,WEAK CFO/PAT,The stock is not currently a high-priority opportunity under the screening framework.,HIGH,Confirm operating cash flow catches up with reported profit,cash conversion remains weak
2026-09-05,TATASTEEL,Tata Steel,Metals,TATASTEEL.NS,2355025936384.0,188.79,48.98656383483627,32.6656383483626,WEAK,46.91162790697675,42.18604651162791,84.5,28.000000000000004,6.204158958422634,215.56317625149467,15.238278358478857,-7582020000.000011,-0.49727352085844023,-39527600000.00011,51.5476553727745,47851699999.999954,41113300000.0,-4.303530791614662,19.231313239753415,0.9042165499549025,3.248553113943377,100.0,Cyclicals,P/E (normalized needed),21.81817954435249,,,8.707084573125687,215.56317625149467,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,Cyclical earnings require normalization | Extreme growth rate; likely base-effect distortion,66.16142270861833,100.0,21.81817954435249,,11.484900503740231,107938700000.0,1021676500000.0,350927600000.0,803095400000.0,205054100000.0,Cyclicals,P/E,21.81817954435249,25.0,165.19125,235.9875,306.78375,-12.5,25.00000000000003,62.5,Research scenario — not intrinsic value,2.000000000000002,43.611111111111114,WEAK,41.77996573978429,37.16849330773499,41.411047945220346,84.92972416741829,72.08333333333334,66.99148434157487,LOW PRIORITY,NO PRIORITY,Cyclical earnings require normalization | Extreme growth rate; likely base-effect distortion,The stock is not currently a high-priority opportunity under the screening framework.,LOW,Revalidate the thesis at the next quarterly results,normalized earnings deteriorate
2026-09-05,APOLLOHOSP,Apollo Hospitals Enterprise,Healthcare,APOLLOHOSP.NS,1243737227264.0,8650.0,50.523431419079266,44.93198860939725,WEAK,46.937209302325584,56.51627906976744,42.6,62.0,15.719548281901075,34.290061553357766,15.628286753430269,3395800000.000001,0.8457194137144959,-13587399999.999994,33.668788616363976,5482800000.000002,3300600000.0000014,2.2621411759245813,24.155839320948587,0.8958133353023702,1.4707215326775507,100.0,General,P/E,64.05403652799093,,,0.7185601430986999,,,"primary_multiple, fcf_yield","primary_multiple, fcf_yield",100.0,COMPLETE,,21.693023255813955,100.0,64.05403652799093,,139.16719562090185,19417000000.0,94801000000.0,38931000000.0,66365000000.0,8937000000.0,General,P/E,64.05403652799093,25.0,8109.374999999998,10812.499999999998,13515.624999999998,-6.250000000000028,24.99999999999997,56.24999999999997,Research scenario — not intrinsic value,3.9999999999999774,37.77777777777778,WEAK,41.21172860306913,37.16849330773499,40.8882697794424,85.06977774496049,80.93749999999997,62.223978967886644,LOW PRIORITY,NO PRIORITY,NONE,The stock is not currently a high-priority opportunity under the screening framework.,LOW,Revalidate the thesis at the next quarterly results,the expected fundamental improvement reverses
2026-09-05,TECHM,Tech Mahindra,IT,TECHM.NS,1414690766848.0,1596.9,53.11618177503559,28.695538680588513,WEAK,61.662790697674424,32.75116279069768,48.8,92.0,7.222537805515561,13.157709043866861,15.474853648834646,-3868999999.999995,-1.225684335744867,6982599999.999998,6.676806609399044,3581399999.9999914,4464199999.9999895,14.92697126369984,37.61149207951711,0.07381970191184316,1.2829200357521462,100.0,IT,P/E,29.405948301731485,,,3.871022649141525,,,"primary_multiple, fcf_yield","primary_multiple, fcf_yield",100.0,COMPLETE,,55.72640218878249,100.0,29.405948301731485,,25.83296690919051,48109000000.0,296154000000.0,87921000000.0,-62393000000.0,54763000000.0,IT,P/E,29.405948301731485,13.157709043866861,1355.2615917911326,1807.0154557215099,2258.7693196518876,-15.13171821709986,13.15770904386686,41.44713630483358,Research scenario — not intrinsic value,0.8695449422919972,54.166666666666664,WATCH,40.23393386889639,37.16849330773499,39.98869862400348,98.7696716348026,60.96134944083174,68.47271777727485,LOW PRIORITY,NO PRIORITY,NONE,The stock is not currently a high-priority opportunity under the screening framework.,LOW,Revalidate the thesis at the next quarterly results,the expected fundamental improvement reverses
2026-09-05,INDUSINDBK,IndusInd Bank,Financials,INDUSINDBK.NS,785763270656.0,1008.5,35.51642857142857,30.314285714285717,WEAK,44.2,12.1,19.5,82.0,-5.1653292157315285,-65.46976556372644,,-13413111199.999992,,20424806599.999985,-94.56776700436532,-16664378799.99997,-17145672399.999939,8.244044723735788,,0.6508887677361896,1.1164373580407942,83.33333333333334,Financials,P/B,1.1952657770394792,0.013528217795988853,,,,,"primary_multiple, roe","primary_multiple, roe",100.0,COMPLETE,,65.71428571428571,100.0,,,,8893400000.0,657396276000.0,,-211199441000.0,3009830000.0,Financials,P/B,0.9352821779598885,-10.0,591.8550258391984,789.1400344522646,986.4250430653308,-41.31333407643049,-21.75111210190734,-2.1888901273841554,Research scenario — not intrinsic value,-0.5264913275134693,50.55555555555555,WATCH,39.44079761904762,37.16849330773499,39.25901327414261,83.59629831550795,38.14633285032018,56.714060071031874,AVOID / NO EDGE,AVOID,BEAR DOWNSIDE >30%,The current turnaround/valuation evidence does not justify taking capital risk.,HIGH,Reassess entry valuation and downside protection,the expected fundamental improvement reverses
2026-09-05,ADANIENT,Adani Enterprises,Infrastructure,ADANIENT.NS,4180695842816.0,2938.0,32.0644328429046,43.98386331276696,WEAK,13.925581395348837,56.753488372093024,12.0,46.0,2.615813887227536,31.560360614171003,25.983528781447777,19785519999.999985,6.08816542316614,-137913000000.00012,-47.77625135716027,-49480020000.000015,-109031160000.00003,-0.15293118096856295,14.674677338199338,1.3175228712174525,0.2523601446334749,100.0,General,P/E,44.76373758699369,,,-7.4179541315569715,,,"primary_multiple, fcf_yield","primary_multiple, fcf_yield",100.0,COMPLETE,,19.590697674418607,100.0,44.76373758699369,,-13.480805923911904,93394700000.0,809259500000.0,260529100000.0,966105600000.0,-310122100000.0,General,P/E,44.76373758699369,25.0,2754.375,3672.5,4590.625,-6.25,25.0,56.25,Research scenario — not intrinsic value,4.0,41.66666666666667,WEAK,38.18939439962031,37.16849330773499,38.10772231226949,65.58062122360037,80.9375,53.681922276732,LOW PRIORITY,NO PRIORITY,HIGH DEBT/EQUITY | WEAK CFO/PAT,The stock is not currently a high-priority opportunity under the screening framework.,HIGH,Confirm operating cash flow catches up with reported profit | Confirm debt reduction and improving interest coverage,cash conversion remains weak or leverage fails to improve
2026-09-05,DABUR,Dabur India,FMCG,DABUR.NS,675700211712.0,380.9,41.75418841955387,38.74072140484102,WEAK,65.10232558139535,37.39767441860465,42.0,4.0,5.177334534407629,7.207390686965032,23.116316515871798,901619999.9999996,0.22998442812090905,14435780000.000004,29.790864477161193,4414200000.000006,4781359999.999999,-10.091693091823695,39.88403212598509,0.11272978198733397,1.3607277985045092,100.0,Consumer,P/E,35.65643877468958,,,3.194434399437479,5.177334534407629,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,,45.10897009966777,100.0,35.65643877468958,,31.304446263667025,18950300000.0,114195200000.0,30148300000.0,-38605300000.0,21584800000.0,Consumer,P/E,35.65643877468958,7.207390686965032,347.1000084576523,408.3529511266498,469.60589379564726,-8.873717916079741,7.207390686965056,23.288499290009796,Research scenario — not intrinsic value,0.8122176921924468,22.22222222222222,WEAK,37.67020388387914,37.16849330773499,37.630067037787605,98.12117030021109,61.43064624855553,61.90413331769443,AVOID / NO EDGE,AVOID,NONE,The current turnaround/valuation evidence does not justify taking capital risk.,LOW,Revalidate the thesis at the next quarterly results,the expected fundamental improvement reverses
2026-09-05,ABB,ABB India,Capital Goods,ABB.NS,1570240987136.0,7410.0,50.91086378737542,34.89235880398671,WEAK,73.5,31.246511627906976,24.8,84.0,8.087993798639449,-10.866405932764845,18.329899305948878,1348940000.0000029,-0.5699795049273728,7174099999.999996,-8.431446163087553,1949640000.0000005,1723420000.000001,8.302400437443591,114.42017352750067,0.010824414017884148,0.7310071571577572,100.0,Manufacturing,EV/EBITDA,63.16909911794426,,114.42017352750067,0.623827812434474,,,"primary_multiple, roce, fcf_yield","primary_multiple, roce, fcf_yield",100.0,COMPLETE,Very high EV/EBITDA; investigate earnings/capital-cycle normalization,36.38139534883721,100.0,,,160.3006438743926,16682600000.0,78359900000.0,23948600000.0,-57429500000.0,9795600000.0,Manufacturing,EV/EBITDA,63.16909911794426,-10.0,6444.1229913626885,7987.400986841416,9530.678982320143,-13.034777444498133,7.792186057239078,28.61914955897629,Research scenario — not intrinsic value,0.5977997008708494,35.27777777777778,WEAK,37.57630287929125,37.16849330773499,37.54367811356675,95.33637905233122,58.67640109644344,61.75005530340665,AVOID / NO EDGE,AVOID,WEAK CFO/PAT | Very high EV/EBITDA; investigate earnings/capital-cycle normalization,The current turnaround/valuation evidence does not justify taking capital risk.,HIGH,Confirm operating cash flow catches up with reported profit,cash conversion remains weak
2026-09-05,CIPLA,Cipla,Healthcare,CIPLA.NS,1118883938304.0,1385.0,38.818863312766965,35.206074988134795,WEAK,51.58372093023256,23.932558139534887,31.7,50.0,2.0861361409299617,-26.42550431292816,22.93429235098978,2007340000.0000134,-0.4243241617054321,9914640000.000011,-21.27800710492349,1067339999.9999924,-6120539999.9999895,0.267860062338654,25.404035558966488,0.017825595123134183,1.0156706356673877,100.0,General,P/E,28.842938890037455,,,0.7692576240790988,,,"primary_multiple, fcf_yield","primary_multiple, fcf_yield",100.0,COMPLETE,,41.82325581395349,100.0,28.842938890037455,,129.99546168907065,38792300000.0,344319500000.0,63554800000.0,-94143500000.0,8607100000.0,General,P/E,28.842938890037455,-10.0,934.8749999999999,1246.5,1558.1249999999998,-32.5,-10.0,12.499999999999972,Research scenario — not intrinsic value,-0.3076923076923077,37.77777777777778,WEAK,37.12632577914887,37.16849330773499,37.12969918143576,99.70290674794778,43.875,58.61214233655692,AVOID / NO EDGE,AVOID,BEAR DOWNSIDE >30%,The current turnaround/valuation evidence does not justify taking capital risk.,HIGH,Reassess entry valuation and downside protection,the expected fundamental improvement reverses
